REGIONID;CONSTELLATIONID;CONSTELLATIONNAME;X;Y;Z;XMIN;XMAX;YMIN;YMAX;ZMIN;ZMAX;FACTIONID;RADIUS
10000034;20000415;78-6RI;1,35271E+17;7,18983E+16;9,85468E+16;1,25888E+17;1,44653E+17;6,31474E+16;8,06492E+16;-1,01094E+17;-9,59997E+16;;9,38231E+15
10000034;20000416;2O-VY7;1,39684E+17;6,573E+16;5,99202E+16;1,34632E+17;1,44736E+17;5,39099E+16;7,75501E+16;-6,65581E+16;-5,32822E+16;;1,18201E+16
10000034;20000417;3NA-Z1;1,26242E+17;3,26042E+16;1,0164E+17;1,22478E+17;1,30005E+17;1,59818E+16;4,92265E+16;-1,1066E+17;-9,26194E+16;;1,66224E+16
10000034;20000418;S4S-SD;1,38126E+17;5,824E+16;9,72693E+16;1,32002E+17;1,44249E+17;4,7012E+16;6,9468E+16;-1,02402E+17;-9,21369E+16;;1,1228E+16
10000034;20000419;U-HSM3;1,39392E+17;7,6646E+16;8,14661E+16;1,3228E+17;1,46504E+17;6,89854E+16;8,43066E+16;-8,7684E+16;-7,52483E+16;;7,66058E+15
10000034;20000420;8UD2-J;1,10709E+17;6,46385E+16;8,66808E+16;1,03222E+17;1,18196E+17;5,17335E+16;7,75435E+16;-9,26951E+16;-8,06664E+16;;1,2905E+16
10000034;20000421;XPG-HE;1,24322E+17;8,13296E+16;9,29052E+16;1,19894E+17;1,28751E+17;7,64333E+16;8,62258E+16;-1,01772E+17;-8,4038E+16;;8,86719E+15
10000034;20000422;P-B2NE;1,13745E+17;3,94491E+16;8,70493E+16;1,09786E+17;1,17704E+17;2,79796E+16;5,09187E+16;-9,24307E+16;-8,16678E+16;;1,14695E+16
10000034;20000423;2Q-8WA;1,57173E+17;2,82902E+16;1,30039E+17;1,52382E+17;1,61965E+17;1,92689E+16;3,73115E+16;-1,36132E+17;-1,23946E+17;;9,02131E+15
10000035;20000424;29V-1R;-1,95417E+17;1,27733E+17;2,67755E+17;-2,00576E+17;-1,90257E+17;1,18232E+17;1,37234E+17;-2,73407E+17;-2,62103E+17;;9,50113E+15
10000035;20000425;Z-D6K5;-2,18266E+17;1,09737E+17;2,74348E+17;-2,31487E+17;-2,05044E+17;9,73112E+16;1,22163E+17;-2,79428E+17;-2,69269E+17;;1,32216E+16
10000035;20000426;VW7-YN;-2,46186E+17;7,36937E+16;2,82075E+17;-2,5502E+17;-2,37351E+17;6,16837E+16;8,57037E+16;-2,85318E+17;-2,78831E+17;;1,201E+16
10000035;20000427;UTQ-BO;-2,53461E+17;8,10129E+16;2,98629E+17;-2,63725E+17;-2,43197E+17;7,14998E+16;9,0526E+16;-3,08237E+17;-2,89022E+17;;1,02641E+16
10000035;20000428;N-U2LX;-2,49259E+17;5,1806E+16;2,97781E+17;-2,56622E+17;-2,41897E+17;4,21671E+16;6,14449E+16;-3,06545E+17;-2,89017E+17;;9,6389E+15
10000035;20000429;S-B1E4;-2,81358E+17;7,19956E+16;3,14886E+17;-3,03672E+17;-2,59044E+17;6,21837E+16;8,18076E+16;-3,20392E+17;-3,09379E+17;;2,23139E+16
10000035;20000430;A21H-Z;-3,14375E+17;9,34399E+16;3,18645E+17;-3,21651E+17;-3,07099E+17;8,69258E+16;9,9954E+16;-3,28411E+17;-3,08879E+17;;9,76557E+15
10000035;20000431;RFY-QB;-3,38333E+17;8,52055E+16;3,26835E+17;-3,48276E+17;-3,2839E+17;6,9335E+16;1,01076E+17;-3,41692E+17;-3,11977E+17;;1,58705E+16
10000035;20000432;D-AWFI;-3,57288E+17;1,07613E+17;3,52812E+17;-3,74112E+17;-3,40465E+17;9,22184E+16;1,23008E+17;-3,61253E+17;-3,44371E+17;;1,68234E+16
10000036;20000433;Semou;-1,41793E+17;2,20565E+16;-3,0323E+16;-1,45822E+17;-1,37765E+17;1,47918E+16;2,93213E+16;2,08254E+16;3,98205E+16;500003;9,49752E+15
10000036;20000434;Ryra;-1,23525E+17;5,86399E+16;-7,14149E+16;-1,26386E+17;-1,20665E+17;5,34727E+16;6,38071E+16;5,78039E+16;8,5026E+16;500003;1,3611E+16
10000036;20000435;Kisana;-1,18302E+17;5,14642E+16;-4,5754E+16;-1,29759E+17;-1,06845E+17;4,44378E+16;5,84907E+16;3,576E+16;5,57479E+16;500003;1,1457E+16
10000036;20000436;Jayai;-1,53597E+17;4,62204E+16;-3,59095E+16;-1,6075E+17;-1,46445E+17;3,85761E+16;5,38648E+16;2,97002E+16;4,21188E+16;500003;7,64437E+15
10000036;20000437;Kabo;-1,14114E+17;9,48266E+16;-9,63452E+16;-1,26124E+17;-1,02103E+17;8,55812E+16;1,04072E+17;9,08664E+16;1,01824E+17;500003;1,20107E+16
10000036;20000438;Daredan;-1,3815E+17;7,72962E+16;-8,55177E+16;-1,44049E+17;-1,3225E+17;7,14617E+16;8,31307E+16;7,38496E+16;9,71858E+16;500003;1,16681E+16
10000036;20000439;Abthi;-1,25064E+17;7,0103E+16;-9,40182E+16;-1,27516E+17;-1,22612E+17;6,42918E+16;7,59142E+16;8,68811E+16;1,01155E+17;500003;7,13709E+15
10000036;20000440;Enka;-1,69282E+17;5,35659E+16;-4,21533E+16;-1,76484E+17;-1,62081E+17;4,7675E+16;5,94568E+16;3,5262E+16;4,90446E+16;500003;7,20175E+15
10000037;20000441;Osnins;-2,00153E+17;2,21129E+16;1,45516E+16;-2,07465E+17;-1,9284E+17;1,75375E+16;2,66884E+16;-2,03138E+16;-8,78937E+15;500004;7,31239E+15
10000037;20000442;Chasnaye;-1,7406E+17;1,62912E+16;2,05253E+16;-1,78723E+17;-1,69398E+17;5,59224E+15;2,69902E+16;-2,72419E+16;-1,38086E+16;500004;1,0699E+16
10000037;20000443;Ysiette;-1,80913E+17;2,64863E+16;1,5115E+16;-1,89577E+17;-1,72248E+17;1,16523E+16;4,13204E+16;-2,3789E+16;-6,44094E+15;500004;1,48341E+16
10000037;20000444;Odilis;-1,76712E+17;3,01883E+16;3,12152E+16;-1,86075E+17;-1,67348E+17;2,62256E+16;3,4151E+16;-3,74334E+16;-2,49971E+16;500004;9,36318E+15
10000037;20000445;Giatole;-1,93298E+17;1,05425E+16;2,29271E+16;-1,99926E+17;-1,8667E+17;-1,79644E+15;2,28814E+16;-2,56121E+16;-2,02421E+16;500004;1,23389E+16
10000037;20000446;Elalan;-2,15584E+17;2,14139E+16;2,4898E+16;-2,3095E+17;-2,00217E+17;1,47965E+16;2,80312E+16;-3,18819E+16;-1,7914E+16;500004;1,53662E+16
10000037;20000447;Marele;-2,01707E+17;-1,2533E+16;9,29667E+15;-2,09146E+17;-1,94269E+17;-1,76343E+16;-7,43176E+15;-1,62733E+16;-2,32001E+15;500004;7,43876E+15
10000038;20000448;Sasen;-1,44877E+17;5,78581E+16;-4,86189E+16;-1,53251E+17;-1,36504E+17;3,2772E+16;8,29441E+16;3,2854E+16;6,43839E+16;500003;2,50861E+16
10000038;20000449;Vaarma;-1,56324E+17;3,71132E+16;-5,0183E+16;-1,69615E+17;-1,43032E+17;2,16773E+16;5,25492E+16;4,01409E+16;6,02252E+16;500003;1,5436E+16
10000038;20000450;Ichida;-1,4351E+17;6,10732E+16;-6,90119E+16;-1,46829E+17;-1,40191E+17;4,85246E+16;7,36218E+16;6,15368E+16;7,64871E+16;500003;1,25486E+16
10000038;20000451;Tandoiras;-1,64507E+17;1,70382E+15;-3,28616E+16;-1,72139E+17;-1,56876E+17;-9,63578E+15;1,30434E+16;2,157E+16;4,41532E+16;500003;1,13396E+16
10000038;20000452;Ohvarainen;-1,74834E+17;2,82722E+16;-4,44689E+16;-1,81349E+17;-1,68319E+17;1,88108E+16;3,77336E+16;4,05667E+16;4,83711E+16;500003;9,46142E+15
10000039;20000453;KUSW-P;-1,14545E+17;1,32764E+16;-3,62533E+17;-1,24028E+17;-1,05061E+17;5,80558E+15;2,07472E+16;3,49512E+17;3,75555E+17;;1,30214E+16
10000039;20000454;8T-OLH;-8,95634E+16;4,95611E+15;-3,91692E+17;-9,96364E+16;-7,94905E+16;-1,18165E+16;2,17288E+16;3,69728E+17;4,13656E+17;;2,19642E+16
10000039;20000455;Q-2BI6;-1,21898E+17;5,11822E+15;-3,83421E+17;-1,29707E+17;-1,14088E+17;-1,90689E+14;1,04271E+16;3,7493E+17;3,91913E+17;;8,49156E+15
10000039;20000456;JSZ-X6;-7,05437E+16;-1,69208E+16;-4,22138E+17;-7,60018E+16;-6,50856E+16;-2,52921E+16;-8,54955E+15;4,1749E+17;4,26785E+17;;8,37125E+15
10000039;20000457;R2-BT6;-8,17053E+16;2,37888E+15;-4,20015E+17;-8,81079E+16;-7,53026E+16;-1,50606E+16;1,98184E+16;4,14354E+17;4,25676E+17;;1,74395E+16
10000039;20000458;3WN-1T;-9,06856E+16;2,67642E+15;-4,2294E+17;-9,62607E+16;-8,51104E+16;-4,80123E+15;1,01541E+16;4,17646E+17;4,28235E+17;;7,47765E+15
10000039;20000459;7ZRW-G;-8,75723E+16;2,61755E+16;-4,38617E+17;-9,50832E+16;-8,00614E+16;1,74426E+16;3,49084E+16;4,33721E+17;4,43513E+17;;8,73289E+15
10000039;20000460;E-ILCH;-6,93961E+16;-2,50741E+16;-4,50888E+17;-7,92803E+16;-5,95118E+16;-4,45503E+16;-5,59793E+15;4,37085E+17;4,6469E+17;;1,94762E+16
10000039;20000461;AJG-MV;-7,85371E+16;-3,11648E+15;-4,51569E+17;-9,06412E+16;-6,64329E+16;-1,52505E+16;9,01758E+15;4,44814E+17;4,58324E+17;;1,21341E+16
10000039;20000462;O-PQU0;-5,16781E+16;-6,01298E+16;-4,71932E+17;-6,11206E+16;-4,22355E+16;-6,76288E+16;-5,26307E+16;4,60277E+17;4,83587E+17;;1,16553E+16
10000039;20000463;9D1V-O;-5,70478E+16;-1,76237E+16;-4,51824E+17;-6,71306E+16;-4,6965E+16;-2,55495E+16;-9,69794E+15;4,46477E+17;4,57172E+17;;1,00828E+16
10000039;20000464;FY6-NK;-8,22903E+16;-2,61664E+16;-4,70947E+17;-8,88892E+16;-7,56913E+16;-3,56163E+16;-1,67165E+16;4,65628E+17;4,76266E+17;;9,44988E+15
10000040;20000465;WE-WLQ;1,94255E+17;8,42809E+16;9,28023E+16;1,83601E+17;2,04909E+17;7,49992E+16;9,35626E+16;-9,95104E+16;-8,60943E+16;;1,0654E+16
10000040;20000466;T-4ACL;2,18847E+17;7,80548E+16;9,91268E+16;2,07903E+17;2,29791E+17;6,20972E+16;9,40124E+16;-1,12754E+17;-8,54992E+16;;1,59576E+16
10000040;20000467;0PS-L5;2,36819E+17;4,21688E+16;1,53929E+17;2,29111E+17;2,44526E+17;3,57991E+16;4,85385E+16;-1,61528E+17;-1,46329E+17;;7,70709E+15
10000040;20000468;CZ-06R;2,53356E+17;4,79046E+16;1,4437E+17;2,4695E+17;2,59762E+17;3,56305E+16;6,01786E+16;-1,54156E+17;-1,34584E+17;;1,2274E+16
10000040;20000469;F-W6B4;2,36505E+17;5,18338E+16;1,02322E+17;2,32643E+17;2,40368E+17;4,49783E+16;5,86893E+16;-1,0803E+17;-9,66135E+16;;6,85548E+15
10000040;20000470;3RU-10;2,3909E+17;3,54993E+16;1,01342E+17;2,33963E+17;2,44216E+17;2,58109E+16;4,51876E+16;-1,07118E+17;-9,55673E+16;;9,68834E+15
10000040;20000471;DOCS-O;2,72529E+17;5,39526E+16;1,5447E+17;2,64677E+17;2,80381E+17;4,29088E+16;6,49964E+16;-1,6775E+17;-1,4119E+17;;1,32801E+16
10000040;20000472;04-LOF;2,49947E+17;4,68709E+16;1,22057E+17;2,44934E+17;2,5496E+17;4,00429E+16;5,36988E+16;-1,27599E+17;-1,16514E+17;;6,82796E+15
10000040;20000473;O9X-CV;2,39627E+17;5,48424E+16;1,74388E+17;2,2726E+17;2,51993E+17;4,56139E+16;6,40708E+16;-1,79814E+17;-1,68961E+17;;1,23665E+16
10000040;20000474;D4J-PP;2,49786E+17;5,77335E+16;1,05481E+17;2,46313E+17;2,53258E+17;4,79193E+16;6,75478E+16;-1,11799E+17;-9,9163E+16;;9,81429E+15
10000040;20000475;D61-WV;2,09151E+17;9,11721E+16;7,06969E+16;2,02125E+17;2,16177E+17;8,28247E+16;9,95195E+16;-8,53104E+16;-5,60834E+16;;1,46135E+16
10000040;20000476;S-Q02B;2,20713E+17;7,56929E+16;1,19417E+17;2,13482E+17;2,27943E+17;6,99895E+16;8,13963E+16;-1,29872E+17;-1,08963E+17;;1,04544E+16
10000040;20000477;4ZXC-8;2,42592E+17;7,90925E+16;1,24757E+17;2,33657E+17;2,51526E+17;6,71563E+16;9,10288E+16;-1,34225E+17;-1,15289E+17;;1,19363E+16
10000041;20000478;Z-6NQ6;-2,98268E+17;1,53644E+16;7,66869E+16;-3,16693E+17;-2,79843E+17;-5,15558E+14;3,12443E+16;-9,80388E+16;-5,53349E+16;500009;2,1352E+16
10000041;20000479;2-M6DE;-2,80073E+17;1,72471E+16;5,14858E+16;-2,8561E+17;-2,74537E+17;1,1242E+16;2,32521E+16;-5,4107E+16;-4,88646E+16;500009;6,00506E+15
10000041;20000480;Y4Y7-Q;-2,84784E+17;-7,7322E+14;3,84988E+16;-2,94031E+17;-2,75537E+17;-8,70216E+15;7,15572E+15;-4,36315E+16;-3,33661E+16;500009;9,24722E+15
10000041;20000481;DS-M4Q;-2,84012E+17;2,53001E+16;6,09896E+16;-2,89085E+17;-2,78939E+17;1,62935E+16;3,43068E+16;-7,01171E+16;-5,1862E+16;500009;9,12751E+15
10000041;20000482;TA-A7V;-2,92329E+17;3,90511E+16;3,67012E+16;-2,99705E+17;-2,84953E+17;2,76749E+16;5,04273E+16;-4,84648E+16;-2,49376E+16;500009;1,17636E+16
10000041;20000483;MK7-AO;-3,08706E+17;2,36691E+16;3,80023E+16;-3,26109E+17;-2,91302E+17;1,30277E+16;3,43105E+16;-4,82066E+16;-2,7798E+16;500009;1,74036E+16
10000041;20000484;YFN-UN;-3,28317E+17;4,63283E+16;8,71153E+16;-3,39333E+17;-3,17302E+17;3,28077E+16;5,98489E+16;-9,70412E+16;-7,71895E+16;500009;1,35206E+16
10000041;20000485;49A-BZ;-3,18511E+17;2,50639E+16;9,82718E+16;-3,25481E+17;-3,11541E+17;1,14505E+16;3,86772E+16;-1,10611E+17;-8,59327E+16;500009;1,36133E+16
10000041;20000486;GN-ACS;-3,27493E+17;2,66372E+16;1,11627E+17;-3,36141E+17;-3,18845E+17;1,74103E+16;3,58642E+16;-1,20544E+17;-1,02709E+17;500009;9,22695E+15
10000041;20000487;59H-0G;-3,51213E+17;3,44824E+16;6,98342E+16;-3,59959E+17;-3,42468E+17;2,60832E+16;4,28816E+16;-7,77867E+16;-6,18817E+16;500009;8,74505E+15
10000041;20000488;QS-FVH;-3,55407E+17;-7,41202E+15;7,65213E+16;-3,62234E+17;-3,48579E+17;-1,97734E+16;4,94936E+15;-8,07842E+16;-7,22583E+16;500009;1,23614E+16
10000041;20000489;6-V49K;-3,33171E+17;5,81058E+15;7,04817E+16;-3,38706E+17;-3,27635E+17;-4,95888E+15;1,658E+16;-7,22371E+16;-6,87262E+16;500009;1,07695E+16
10000041;20000490;SKX-PL;-3,62419E+17;1,63115E+16;6,7277E+16;-3,67642E+17;-3,57196E+17;6,12797E+15;2,6495E+16;-7,57595E+16;-5,87944E+16;500009;1,01835E+16
10000041;20000491;JQV5-9;-3,25137E+17;9,11778E+15;3,74767E+16;-3,2891E+17;-3,21364E+17;-3,63729E+14;1,85993E+16;-4,1479E+16;-3,34744E+16;500009;9,48151E+15
10000042;20000492;Gedur;-7,50413E+16;4,82862E+16;1,12209E+16;-7,84336E+16;-7,16491E+16;3,89096E+16;5,76628E+16;-2,15307E+16;-9,11122E+14;500002;1,03098E+16
10000042;20000493;Lorundio;-1,19857E+17;5,3134E+16;7,90857E+16;-1,31668E+17;-1,08046E+17;3,57132E+16;7,05548E+16;-8,79458E+16;-7,02256E+16;500002;1,74208E+16
10000042;20000494;Ankard;-9,2182E+16;5,91342E+16;6,63267E+16;-1,03111E+17;-8,12531E+16;4,90151E+16;6,92532E+16;-7,09382E+16;-6,17153E+16;500002;1,09289E+16
10000042;20000495;Jonar;-9,39689E+16;3,74125E+16;5,98724E+16;-1,06786E+17;-8,11518E+16;1,78782E+16;5,69468E+16;-7,47815E+16;-4,49632E+16;500002;1,95343E+16
10000042;20000496;Stadakorn;-7,5038E+16;3,1882E+16;4,0209E+16;-8,28829E+16;-6,71931E+16;2,50523E+16;3,87118E+16;-4,83322E+16;-3,20857E+16;500002;8,12324E+15
10000042;20000497;Meinigefur;-5,5391E+16;5,10416E+16;3,319E+16;-6,82691E+16;-4,25129E+16;4,26226E+16;5,94606E+16;-3,89823E+16;-2,73977E+16;500002;1,28781E+16
10000042;20000498;Aptetter;-9,37052E+16;6,93888E+16;5,56827E+16;-9,79387E+16;-8,94716E+16;6,26229E+16;7,61547E+16;-6,01944E+16;-5,1171E+16;500002;6,76589E+15
10000042;20000499;Ergruk;-8,01138E+16;7,85504E+16;6,11415E+16;-8,71422E+16;-7,30855E+16;7,34592E+16;8,36415E+16;-6,91073E+16;-5,31757E+16;500002;7,9658E+15
10000042;20000500;Brazinget;-9,55042E+16;2,00035E+16;3,70567E+16;-1,01607E+17;-8,94012E+16;1,31391E+16;2,68679E+16;-4,49909E+16;-2,91224E+16;500002;7,93427E+15
10000042;20000501;Frar;-7,37167E+16;4,77113E+16;6,29173E+16;-7,84834E+16;-6,89499E+16;3,61421E+16;5,92805E+16;-6,86511E+16;-5,71835E+16;500002;1,15692E+16
10000042;20000502;Inkelm;-5,74458E+16;6,54475E+16;4,71504E+16;-6,71596E+16;-4,77321E+16;6,07647E+16;7,01304E+16;-5,36283E+16;-4,06725E+16;500002;9,71377E+15
10000042;20000503;Panorad;-9,61997E+16;2,1382E+16;2,03299E+16;-1,01925E+17;-9,04745E+16;1,57069E+16;2,70572E+16;-2,4688E+16;-1,59718E+16;500002;5,72516E+15
10000042;20000504;Argeir;-5,4323E+16;5,03503E+16;4,81235E+16;-5,75725E+16;-5,10735E+16;4,71494E+16;5,35511E+16;-5,33714E+16;-4,28756E+16;500002;5,24791E+15
10000042;20000505;Rollera;-2,96841E+16;3,77804E+16;3,36383E+16;-3,99257E+16;-1,94425E+16;3,15083E+16;4,40524E+16;-4,79858E+16;-1,92908E+16;500002;1,43475E+16
10000042;20000506;Hulf;-1,05361E+16;3,45677E+16;4,10811E+16;-2,06497E+16;-4,22556E+14;2,68675E+16;4,22679E+16;-4,65749E+16;-3,55873E+16;500002;1,01136E+16
10000043;20000507;Fua;-2,21948E+17;5,8337E+16;-1,82038E+16;-2,41509E+17;-2,02388E+17;4,25291E+16;7,4145E+16;7,24312E+15;2,91644E+16;500003;1,95607E+16
10000043;20000508;Kashag;-1,6276E+17;8,68305E+16;-1,2324E+17;-1,68278E+17;-1,57242E+17;7,58283E+16;9,78326E+16;1,1318E+17;1,33301E+17;500003;1,10021E+16
10000043;20000509;Parud;-1,88078E+17;6,04758E+16;-5,78413E+16;-1,95783E+17;-1,80372E+17;5,45273E+16;6,64243E+16;4,74569E+16;6,82257E+16;500003;1,03844E+16
10000043;20000510;Zemont;-1,69771E+17;5,03116E+16;-7,39646E+16;-1,80152E+17;-1,5939E+17;3,8444E+16;6,21792E+16;6,80316E+16;7,98977E+16;500003;1,18676E+16
10000043;20000511;Yekti;-1,82317E+17;4,85854E+16;-3,29688E+16;-1,86412E+17;-1,78222E+17;4,05826E+16;5,65883E+16;2,47549E+16;4,11828E+16;500003;8,21396E+15
10000043;20000512;Hoosa;-1,94224E+17;5,66373E+16;-4,245E+16;-1,97887E+17;-1,90561E+17;5,05992E+16;6,26753E+16;3,66953E+16;4,82048E+16;500003;6,03805E+15
10000043;20000513;Chardu;-1,9871E+17;7,21441E+16;-5,91089E+16;-2,0499E+17;-1,9243E+17;6,42977E+16;7,99905E+16;5,28961E+16;6,53216E+16;500003;7,8464E+15
10000043;20000514;Maddam;-1,66966E+17;8,99512E+16;-8,73294E+16;-1,75984E+17;-1,57949E+17;8,05073E+16;9,9395E+16;7,08428E+16;1,03816E+17;500003;1,64866E+16
10000043;20000515;Qeti;-1,84206E+17;8,74018E+16;-5,97758E+16;-1,93088E+17;-1,75324E+17;7,71262E+16;9,76773E+16;5,25538E+16;6,69978E+16;500003;1,02755E+16
10000043;20000516;Mofa;-1,54731E+17;9,4124E+16;-1,00515E+17;-1,61887E+17;-1,47574E+17;8,43175E+16;1,0393E+17;9,24582E+16;1,08572E+17;500003;9,80645E+15
10000043;20000517;Maseend;-1,53658E+17;7,36039E+16;-8,08168E+16;-1,61529E+17;-1,45787E+17;6,74043E+16;7,98035E+16;7,14998E+16;9,01339E+16;500003;9,31702E+15
10000043;20000518;Nakid;-1,46826E+17;6,62076E+16;-1,12455E+17;-1,52126E+17;-1,41526E+17;6,17897E+16;7,06255E+16;1,04969E+17;1,1994E+17;500003;7,48548E+15
10000043;20000519;Jakemhih;-1,63842E+17;8,12522E+16;-1,44507E+17;-1,68154E+17;-1,59529E+17;7,63145E+16;8,61899E+16;1,34393E+17;1,5462E+17;500003;1,01134E+16
10000044;20000520;Braille;-3,18498E+17;4,58961E+16;2,43855E+16;-3,31185E+17;-3,05812E+17;3,65246E+16;5,52676E+16;-2,93921E+16;-1,93789E+16;500004;1,26867E+16
10000044;20000521;Elose;-3,04379E+17;1,53089E+16;1,49734E+16;-3,08697E+17;-3,00062E+17;4,28212E+15;2,63356E+16;-2,29856E+16;-6,96121E+15;500004;1,10268E+16
10000044;20000522;Orvanne;-3,1474E+17;3,05444E+16;-5,56643E+15;-3,24593E+17;-3,04887E+17;8,23008E+15;5,28588E+16;-8,3778E+14;1,19706E+16;500004;2,23143E+16
10000044;20000523;Goins;-3,21814E+17;4,65055E+15;1,09702E+16;-3,31715E+17;-3,11914E+17;1,11412E+15;8,18699E+15;-1,44246E+16;-7,51577E+15;500004;9,90073E+15
10000044;20000524;Elerelle;-3,39484E+17;4,11099E+16;2,50579E+16;-3,5126E+17;-3,27709E+17;3,52697E+16;4,69502E+16;-3,14216E+16;-1,86942E+16;500004;1,17756E+16
10000044;20000525;Mobrault;-3,28162E+17;5,18621E+16;4,41186E+16;-3,32436E+17;-3,23888E+17;4,47676E+16;5,89566E+16;-5,21208E+16;-3,61165E+16;500004;8,00213E+15
10000045;20000526;M-J57M;-7,66104E+16;7,34028E+16;4,08904E+17;-9,56079E+16;-5,76128E+16;6,55194E+16;8,12863E+16;-4,18216E+17;-3,99593E+17;;1,89975E+16
10000045;20000527;09-4XW;-9,22089E+16;5,33462E+16;4,24399E+17;-1,06668E+17;-7,77498E+16;4,60513E+16;6,06411E+16;-4,27977E+17;-4,20821E+17;;1,4459E+16
10000045;20000528;9P57-V;-5,08542E+16;8,90513E+16;4,14361E+17;-5,75041E+16;-4,42043E+16;8,39431E+16;9,41595E+16;-4,18532E+17;-4,10189E+17;;6,64989E+15
10000045;20000529;TJ10-O;-5,88582E+16;5,06115E+16;4,30024E+17;-6,69565E+16;-5,07599E+16;4,13883E+16;5,98347E+16;-4,36988E+17;-4,23059E+17;;9,22317E+15
10000045;20000530;X-FHU3;-6,42563E+16;2,50006E+16;4,34586E+17;-7,75104E+16;-5,10023E+16;1,22384E+16;3,77629E+16;-4,45614E+17;-4,23557E+17;;1,32541E+16
10000045;20000531;GFE-SS;-6,77767E+16;7,49254E+16;4,32932E+17;-7,15801E+16;-6,39732E+16;6,72979E+16;8,2553E+16;-4,40482E+17;-4,25383E+17;;7,62751E+15
10000045;20000532;2-ZRM0;-2,78272E+16;1,01573E+17;4,10407E+17;-4,01849E+16;-1,54695E+16;9,1301E+16;1,11844E+17;-4,14821E+17;-4,05993E+17;;1,23577E+16
10000045;20000533;O-EOI9;-1,05472E+17;2,7774E+16;4,44501E+17;-1,09855E+17;-1,01089E+17;1,36034E+16;4,19447E+16;-4,52655E+17;-4,36347E+17;;1,41707E+16
10000045;20000534;1D-65L;-1,16749E+17;3,61384E+16;4,583E+17;-1,29718E+17;-1,03779E+17;2,7634E+16;4,46427E+16;-4,60824E+17;-4,55776E+17;;1,29698E+16
10000045;20000535;E-72A3;-7,13858E+16;1,51079E+16;4,50696E+17;-7,67201E+16;-6,60516E+16;8,67545E+15;2,15404E+16;-4,58474E+17;-4,42917E+17;;7,77823E+15
10000046;20000536;XFLN-F;-2,65941E+17;8,28146E+16;2,53286E+17;-2,84788E+17;-2,47094E+17;6,57115E+16;9,99177E+16;-2,5745E+17;-2,49122E+17;;1,88468E+16
10000046;20000537;UWRZ-2;-2,95259E+17;5,27003E+16;2,59772E+17;-3,01421E+17;-2,89097E+17;4,32547E+16;6,21459E+16;-2,65404E+17;-2,5414E+17;;9,44558E+15
10000046;20000538;7X-X1Y;-3,13429E+17;3,46632E+16;2,56065E+17;-3,19851E+17;-3,07007E+17;2,3584E+16;4,57423E+16;-2,61488E+17;-2,50642E+17;;1,10791E+16
10000046;20000539;VNX-P0;-3,21963E+17;6,33609E+16;2,6221E+17;-3,3516E+17;-3,08766E+17;4,92619E+16;7,74599E+16;-2,65824E+17;-2,58596E+17;;1,4099E+16
10000047;20000540;G2E-RJ;-1,15265E+17;6,62272E+16;-1,20203E+17;-1,191E+17;-1,1143E+17;5,6035E+16;7,64194E+16;1,09012E+17;1,31394E+17;;1,1191E+16
10000047;20000541;4BZ-R3;-1,11158E+17;4,13127E+16;-1,80536E+17;-1,24378E+17;-9,79378E+16;2,67428E+16;5,58825E+16;1,68442E+17;1,9263E+17;;1,45698E+16
10000047;20000542;AZBG-H;-1,14765E+17;7,07088E+16;-1,36301E+17;-1,20743E+17;-1,08788E+17;6,35019E+16;7,79156E+16;1,2875E+17;1,43853E+17;;7,55143E+15
10000047;20000543;I9B-8X;-1,26945E+17;7,14412E+16;-1,28538E+17;-1,33522E+17;-1,20368E+17;6,34571E+16;7,94253E+16;1,2474E+17;1,32336E+17;;7,98409E+15
10000047;20000544;XV7L-S;-1,2721E+17;4,26149E+16;-1,04762E+17;-1,31942E+17;-1,22477E+17;2,87911E+16;5,64388E+16;9,76601E+16;1,11863E+17;;1,38239E+16
10000047;20000545;ZQ2-CF;-9,58189E+16;6,71531E+16;-1,9827E+17;-1,00099E+17;-9,1539E+16;5,9465E+16;7,48412E+16;1,9326E+17;2,03281E+17;;7,68808E+15
10000047;20000546;HS7W-T;-1,30096E+17;5,98342E+16;-1,76895E+17;-1,35161E+17;-1,25031E+17;4,40672E+16;7,56013E+16;1,7171E+17;1,82079E+17;;1,57671E+16
10000047;20000547;5-88B9;-1,2198E+17;3,69375E+16;-1,42424E+17;-1,30284E+17;-1,13675E+17;2,87849E+16;4,50901E+16;1,34935E+17;1,49913E+17;;8,30457E+15
10000047;20000548;UD-ZJ3;-1,23915E+17;3,11091E+16;-1,67079E+17;-1,24957E+17;-1,22874E+17;2,04721E+16;4,17461E+16;1,58813E+17;1,75345E+17;;1,0637E+16
10000047;20000549;P6N8-J;-1,17711E+17;4,9512E+16;-1,18496E+17;-1,20411E+17;-1,15011E+17;4,49196E+16;5,41044E+16;1,12272E+17;1,24719E+17;;6,22344E+15
10000047;20000550;04-H4M;-1,47683E+17;7,27092E+16;-1,67146E+17;-1,55624E+17;-1,39742E+17;6,28091E+16;8,26093E+16;1,56909E+17;1,77383E+17;;1,02373E+16
10000047;20000551;H-KW4A;-1,45864E+17;8,58822E+16;-1,72299E+17;-1,53048E+17;-1,38679E+17;7,32675E+16;9,84969E+16;1,66656E+17;1,77943E+17;;1,26147E+16
10000047;20000552;Q-6LG1;-1,21652E+17;5,33141E+16;-1,48886E+17;-1,25238E+17;-1,18065E+17;4,52199E+16;6,14083E+16;1,45121E+17;1,52651E+17;;8,09421E+15
